Column1,Column2,Column3,Column4,Column5
코스피갤 수준,이딴새끼가 파딱 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"재명세1 (10.20 22:57:39): 맞자나 20년 뒤 베네수엘라 확정인데|재명세1 (10.20 22:57:53): 20년 뒤 대만보다 못사는거 확정 ㅇㅇ|재명세1 (10.20 22:58:30): 20년 뒤 현대차 완전 자동화, 삼성 서서히 멸망 베네수엘라 확정|재명세1 (10.20 22:59:04): 586 필두로 포퓰리즘 중국 공산당 하수인 정당이 다수당 국회독점|재명세2 (10.20 23:05:09): 근데 졷트남에 밀리진 않을듯 ㅋㅋ|ㅇㅇ (10.20 23:23:49): 이상태면 15년 뒤에 똥트남 한테도 따이기는 함 ㅋㅋ  - dc App",2024-10-20 19:47:55,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4189028&exception_mode=recommend&search_pos=-4194423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
신규상장을 무조건 코넥스에서 3년 썩히게 하면,1. 코넥스까지 가서 돈꼬는 병신 개미들 빼고는피해자가 확 줄어든다2. 따라서 구주매출로 개꿀엑시트하려는좆같은 새끼들 계획이 좀 틀어진다3. 기술특례 이지랄하는 새끼들 코넥스에서 3년은 버티나 보자4. 코넥스에서 한번 거르고 무려 3년동안 썩히기 때문에코스피 코스닥에 끼칠 해악이 줄어든다컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ- dc official App,ㅇㅇ (10.16 15:44:59): 돈 못버는 적자회사는 무조건 상장 금지 시켜야|재명세1 (10.16 15:46:00): 다들 알고 있지만 안 하는 이유가 뭐겠냐? ㅋㅋ 기관한테 유리하니까 그런 거지|재명세2 (10.16 16:05:47): ㅇㄱㄹㅇ|ㅇㅇ (10.16 16:41:06): 천기누설 ㄴㄴ 좀 해먹자 이기야|ㅇㅇ (10.16 16:49:58): ipo시장은 처녀를 파는 성매매업소같은거야.  그녀들의 포주들은 처녀를 창녀로 시장에 내놓고 그 대신 돈을 두둑히 받는거지근데 애널만하던 애들을 데려와서 사실 얘네도 처녀이긴함 이러면서 팔면 제 값 받겠냐  - dc App|4848 (10.17 06:30:09): 너 천재가|ㅇㅇ (10.16 17:07:08): 그럼 신규상장 회사에 자금공급이 원할하지 못한 문제가 생겨서 안됨. 관료의 입장에서 생각해라|ㅇㅇ (10.16 17:28:46): 그러려면 코넥스에 코스닥 수준의 상장폐지 제도가 있어야지.코넥스에서 꾸역꾸역 버티다 코스닥 넘어가는 이슈타고 엑시트하면 결국 똑같은거지.|ㅇㅇ (10.16 17:49:15): 기관도 돈벌고 국가도 돈벌고 기업도 돈벌고 개미만 등처먹으면 되는 꿀통인데 되겠냐 ㅋㅋ|CoConuT (10.16 18:04:04): ㄹㅇ 아이디어는 다 있는데 국회의원들 한테 뇌물 먹이고 안 하나보다|ㅇㅇ (10.16 18:53:08): 근데 누가 신규주식 사라고 협박한건 아니잖아|재명세3 (10.16 19:26:30): 이런식으로 무조건 코넥스상장시키면 코넥스에서 해먹지 안해먹는게 아니다|재명세4 (10.16 19:29:55): 개미 빼고 모두가 이득인데 안 하겠냐? 쟤들 엿먹일려면 개미들이 단합해서 신규상장주 안 사야되는데 신규상장주가 거래대금 탑임 - dc App,2024-10-16 15:43:50,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4181964&exception_mode=recommend&search_pos=-4184423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
공산당이 노리는 금투세,"다들 어려운 장에도 수익을 위해 애쓰시느라 고생많으십니다. ​ 오늘은 이번 보궐선거 결과에 따른 금투세 향방에 대한 개인적인 예상을 써봅니다. ​ 10월 11일 사전선거, 10월 16일 본 투표를 통해 ​ 서울특별시 교육감 부산 금정구청장 인천 강화군수 전남 곡성군수 전남 영광군수 ​ 이렇게 총 5개 지역의 보궐선거를 진행합니다. ​ 우선 5개 지역 중 3곳 이상을 민주당이 차지할 경우 제 예상 시나리오입니다. ​ ​ ​ 1. 기본적으로 민주당은 금투세를 이재명 대표의 사법리스크와 딜을 쳐서 교환하려는 계획(개인적 생각) ​ 2. 그 와중에 전 대통령의 딸이 음주운전을 하여 딜을 할 건수가 추가됨(따라서 전 대통령의 딸에 대한 적극적 방어를 포기, 조국 조국혁신당 대표도 발빼는 분위기) ​ 3. 그러나 보궐선거에서 이기면 분위기 대반전 ​ 4. 전 대통령 딸이 음주운전을 해도, 금투세 반대가 그렇게 심하다고 투자자 1400만명이 등돌린다 난리쳐도 "" 결국 이기잖아? 항상 그래왔듯이 냄비근성으로 끓었다 식겠네 "" 라는 결론 도출 ​ 5. 코스피, 코스닥 거래대금 부족으로 인해 초전박살 나기를 기다리며 금투세 결론발표 무한 연기 ​ 6. 결국 박살난 증시로 인한 국민 원성을 통해 사법부를 압박하여 이재명 대표의 사법리스크와 금투세의 딜에 성공(그래봤자 유예, 이미 코스피는 2천 초반대 또는 그 이하로 박살) ​ 7. 이재명 대표가 사법리스크를 모두 벗어내고 차기 대통령 당선 ​ 8. 당선 후 그동안 미뤄왔던 금투세 진행(님도보고 뽕도따는 전략) ​ ​ 다음은 서울특별시 교육감 여론조사입니다. 박빙입니다. ​ https://www.polinews.co.kr/news/articleView.html?idxno=666769 ￼ [에브리리서치] 서울시교육감, 정근식 31.1% vs 조전혁 30.2%.. 초접전 양상 지속 - 폴리뉴스 Polinews [폴리뉴스 김승훈 기자] 오는 16일 예정된 서울시교육감 보궐선거에 대한 여론조사 결과 진보 진영 정근식 후보와 보수 진영 조전혁 후보가 오차범위 내 접전 양상을 보이는 것으로 나타났다. 여론조사기관 에브... www.polinews.co.kr ​ ​ 2024년 주식투자자 모두는 총선이 끝난 4월 이후 금투세라는 악재로 지옥에 가까운 증시를 견뎌내고 있습니다. ​ 과연 총선 결과가 달랐더라도 이랬을까요??? ​ 한번 속은건 실수지만 두번이면 의도적인겁니다. ​ 이번 보궐선거도 같은 결과를 보시겠습니까? ​ 보궐선거 해당 지역구 주식투자자들은 본인과 가족 일가친척 모두 나서서 휴일이 아니지만 투표장에 가셔서 ​ 내 자산을 잃지 않기위한 올바른 선택을 하시면 좋겠습니다. (어느당이든 상관없습니다. 다만 피땀흘려 모은 자산을 잃지 마십시오.) ​ 기억하십시오. 4월이후 국내증시를... ​ ​ P.S  위 시나리오는 순수 제 뇌내망상입니다. 저걸 읽고 화가 나신 분이 있으시다면 님 생각과 말이 모두 맞다고 답변드리겠습니다. 어떤 악플을 달아도 감사하다고 말하겠습니다. ​  - dc official App",ㅇㅇ (10.11 03:42:13): 전라도 2곳에 인천 1곳이면 이미 민주당 몰표 지역이자나  - dc App|재명세1 (10.11 07:00:59): 아니 씹 전부 다 홍어밭인데 무조건 민주당이 이기지|ㅇㅇ (10.11 07:50:46): ㅅㅂ 머 얼마나 더 초전박살을 더 기다려? 이미 스몰캡이나 소부장은 거래량 1/3~ 1/5토막인데|재명세2 (10.11 08:33:51): 5 지역 중 3개 이기는게 아니라 3지역중 1지역 이라도 이기는 경우지 전라도는 막말로 민주당이 길거리에서 칼부림 쇼 주에 한번씩 해도 지지함|ㅎㅎㅎ (10.11 12:00:43): 마 대가리 출타힌 새끼들이 최소 사십프로인데 이미 물건너 갔다 아이가|ㅁㅇㅇㅁㅇ (10.11 14:13:32): 이미 뇌없는 새끼들이 60퍼인데 하루에 한끼먹어도 든든하다니까 냅둬 뭐쩌겠냐  - dc App|재명세3 (10.11 15:00:26): 영광은 진보당이 이길거 같다는데ㅋㅋㅋ  - dc App|굿.. (10.11 17:52:18): 감사댓글 달아주세오. .,2024-10-11 01:56:27,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4171264&exception_mode=recommend&search_pos=-4174423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
짤녀 이쁜만큼 코스피 떡상함,- dc official App,나인_Flag (10.06 16:58:12): 역시  하방인꽈|조센탈출 (10.06 17:42:38): 보합권쯤 되것네|스자키아야 (10.06 18:30:28): 하한가|재명세2 (10.06 18:31:57): 곱버스 신호인가|ㅇㅇ (10.06 21:09:34): 그래서 처녀막 있음?,2024-10-06 16:57:03,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4161337&exception_mode=recommend&search_pos=-4164423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
코스피갤 공식커플♡♡♡,49세형 ♡ 팔배게 큐트스  ♡ 스톡퍼피 그걸 지켜보는 한남자 단타보이  - dc official App,팔베개 (10.04 09:22:25): 선동 ㅁㅈㅎ|ㅇㅇ (10.05 00:08:14): 한남자가 있어~ 주땃 단타보이 커플도 응원합니다  - dc App,2024-10-04 09:22:06,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4157533&exception_mode=recommend&search_pos=-4164423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
악의로 똥볼차게 된 민주당,"민주당은 과연 윤정부가 경제를 좋게 만들거라 믿었을까?오히려 망할거라고 기대했을 것이다. 윤석열정부라면 나라가 망할거라 생각했을수도 있다.실제로 코스피는 지지부진 하였고 개인투자자들의 원성은 수년째 높아만 갔다. 그럼에도 민주당은 악의적인 의도 하나로 금투세를 밀어붙였다.폭락이 나오고 자살자가 속출하여야 윤석열 탄핵론이 득세할테니까.하지만 말도 많고 탈도 많았지만 수출은 기어코 회복 됐다. 전세계 주가지수는 신고가 대호황이고, 심지어 망한다던 일본조차 30년만에 신고가 렐리를 향했다.유일하게 중국만이 한국처럼 힘을 못쓰는듯 했다.그리고. 이번주 중국이 폭등했다. 이제 중국과 커플링 돼서 부진하다는 변명도 못쓰게 됐다.  과거 집값 상승기에서도 알수 있듯이 사람들이 이성을 잃고 광기와 분노가 극대화 돼는 시점이 포모시기. 즉 나만 돈을 못번다는 느낌이 들 때이다. 집값이 많이 오르면 오를수로 그 분노는 갑절로 증가한다.왜 이제와서 민주당은 금투세 폐지 카드를 드는걸까? 이유는 믿고 있었던 중국 증시마저 폭등하고 있기 때문이다.그러나 이젠 너무 늦었다. 중국 증시가 서서히 오르는 것이 아니고 너무 빠르게 올랐다. 중국증시 폭등 소식이 뉴스른 타면 탈수록 국민들의 민주당에 대한 적의는 커질것이다.그리고 이젠 금투세를 폐지해도 문제다. 전세계 증시가 모두 신고가 렐리 중이고, 중국증시도 4년만에 폭등하는데 과연 한국증시만 끝까지 안오를까? 증시가 오르는 순간 여태까지의 모든 부진은 민주당 탓이 되버린다.즉, 민주당은 금투세를 유지하는한 문재인 정권때의 그 분노를 다시 한번 받아야 할 것이고, 반대로 폐지하면 제발 한국증시가 오르기전에 전쟁이 나든 세계경제위기가 터지길 기도해야 할 것이다.한마디로 한국 경제가 무너져야 민주당이 지탄을 안받게 돼는데 그럴거면 한국에서 민주당의 존재의의는 무엇인가?민생을 책임져야 하는 정당이 국민을 져버리고 오직 정쟁에서 이기기 위해 악의로 정책을 밀어붙인 결과 이렇게 자업자득 결과만 남은 것이다.니들 똥볼 거나하게 찼다.",재명세1 (10.02 20:13:43): 좋은 글이다. 추천 - dc App|재명세1 (10.02 20:39:30): 코갤러새끼들 이런 잘 쓴 글을 개념으로 보내야지  - dc App|재명세2 (10.03 03:51:29): 개추  - dc App|재명세3 (10.03 08:01:24): 어차피 민주당이 다 윤석열때문이라하면 믿음ㅋㅋ  - dc App|ㅎㅎㅎ (10.03 11:04:45): 아무리 그래봤자 개딸당이라면 똥도 된장이라고 맛있게 처먹는 년놈들이 사십프로라 그만 희망을 버려라.,2024-10-02 20:12:40,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4155304&exception_mode=recommend&search_pos=-4154423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
상하한가 제한만 하지 말고,"낙폭 제한도 해야됨 이거.코스피 국제 물가 상으로, 3500 넘기 전까지는 그래야됨.최대 상승 대비 10% 이내 하락, 최대 하락 대비 10% 이내 상승 제한.물가 대비로 코스피 코스닥 시총 종잇장이라 완전 개판이네.죄다 오전에 20% 쏘고 오후 음전이잖아 지금.전업들도 대응이 힘든데 직장인들은 걍 주식하지 말라는거지.우량주만 하라고?대다수 직장인이 성장주 가치주 테마주가 아닌 우량주만 사는 나라를 우리는 개 쳐 망한 나라라 부른다.",,2024-10-02 15:20:10,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4154767&exception_mode=recommend&search_pos=-4154423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
나 사실 미장에 재능이 있던 건 아닐까,코스피에서는 매 번 손해만 보던 찐따같은 내가 이세계에서는...,세이시로 (10.01 23:23:32): 오.....|ㅇㅇ (10.01 23:24:34): 인증보니 미장도 끝났네|재명세1 (10.02 00:38:31): 어쩐지 지금 미장 조정받네 - dc App|hin (10.02 06:24:41): 잘하는거 하면 된다  - dc App,2024-10-01 23:22:31,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4153030&exception_mode=recommend&search_pos=-4154423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
아파트값때문에 금리못내린다는 씹창용 강남아파트 보윸ㅋㅋㅋ,코스피 죽엌ㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ (10.01 19:56:42): 소유자니까 저런말 가능한거젴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|재명세1 (10.01 22:29:05): 씹새끼네 ㅋㅋㅋㅋㅋㅋ 남이 교육을 시키든 말든 뭐 시발 저딴샠기가 다있음??|재명세2 (10.01 22:35:20): 좆국 슈카 씹창용 등 강남좌파 빨갱이 새끼들ㅋㅋㅋㅋ 지들은 돈 존나게 빨고 하나같이 남들은 가붕게로 살라고 ㅈㄹ|재명세3 (10.01 22:53:30): 댓글들이 ㅄ같네. 지자식 외국에서 교육하는 사람은 강남교육 비판하면 안됨? ㅋㅋ 오히려 진정성 있지. 강남대치 교육 약해지면 지 마누라 아파트 가격에 좋을 게 없는데도 저런 소리하는 건데 ㅋㅋ  졸라 거지근성 찌들었네.|ㅇㅇ (10.01 23:07:50): 병신아 강남겨육 비판하면서 지 새끼들한테는 수억원 꼿으면서 미국사립학교 쳐보내는거아냐 씨벌럼아|ㅇㅇ (10.01 23:08:03): 거지근성은 니새끼 어메한테하고 씨벌럼이|재명세3 (10.01 23:17:00): 울분에 가득차있네 ㅋㅋㅋ 조선족이냐?? 이창용은 사교육으로 서울 집값이 더 펌핑되면 안된다고 대학지역비례제라도 해야 된다고 주장한 사람이다. 자식 시골에서 농사공부라도 시켜야 강남 교육 비판 할 자격 생김?? 돈도 있는 사람이?? 지능 낮으면 글 좀 쓰지마라|ㅇㅇ (10.01 23:18:37): 적어도 지새끼 수억씩 써가면서 교육시켰으면 저딴말은 하지 말어야지 지능낮은새끼야|ㅇㅇ (10.01 23:21:23): 문재앙이 꼿은새끼 아니랄까봐 지지자새끼도 재앙스럽네|재명세4 (10.02 00:40:02): 거지는 너같은게 거지지 ㅋㅋㅋ 사회 밑바닥이잖아 너 ㅋㅋ - dc App|ㅇㅇ (10.02 08:38:28): 자식 외고 보내고 외고 없애자는 조 교육감 시즌2구나|ㅇㅇ (10.02 09:44:22): 여기애들 일베랑 야갤에서 정치배움..토론하려하질마|신비디아 (10.02 11:02:01): 내로남불이 왜 문제인지도 모르는 개좆병신 장애인새끼가 조선족 운운 ㅋㅋ|스파시파 (10.01 23:03:10): 창용이형정도 능력갖고있는사람이 강남아파트 못사면 그게 정말 문제 아인교??  - dc App|ㅇㅇ (10.01 23:05:54): 아파트 삿다고 뭐라하냐 씨벌럼아 지자식은 미국유학2억5천 들여가면서 해놓고 한국인한테는 성적 필요업다하니까 뭐라하는거지 씨발아|스파시파 (10.01 23:08:13): 성적필요없다고 어디적혀잇노 ㅋㅋ  - dc App|ㅇㅇ (10.01 23:18:53): 기사 가면 있음|ㅇㅇ (10.01 23:19:07): 밑에 념글에|ㅇㅇ (10.01 23:29:04): 아파트 가진 새끼가 저러니까 더 진정성있지 병신아 ㅋㅋㅋㅋ 저 새끼가 지거 팔고 튈 새끼면 저금리로 존나게 거품 키우지|갈색달 (10.01 23:42:05): 팩트는 저런 커리어 가진사람이 서울에 집없다? 그게 더 이상한거|ㅇㅇ (10.02 00:39:17): 조센징들한테 그런게 눈에 보이겠냐|갈색달 (10.02 00:40:46): ㅠㅠ|REJECTED (10.02 01:01:15): 조창용 센세...|재명세5 (10.02 01:28:27): 지새끼는 미국으로 이미 빼돌림 ㅋㅋ|ㅇㅇ (10.02 02:11:37): 노예가 부족해 ㅅㅅ|ㅇㅇ (10.02 08:06:24): 거시경제 1인자를 까는 코붕이 수준 ㄷㄷ,2024-10-01 19:56:05,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4152521&exception_mode=recommend&search_pos=-4154423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
그래도 코스피 살리는데 진심이었던 새끼,맨날 해외 나가서 혼밥하면서도  나라 경제만 생각했던 새끼 그리우면 개추,재명세2 (09.30 11:00:43): 돈갸치 씹창냈는데 주식도 비싸지는게 당연|재명세3 (09.30 11:01:35): 글로벌1위 ㄷㄷ|재명세4 (09.30 11:03:20): 대신 국가의 미래를 죽여버림 ㅋㅋㅋ|ㅇㅇ (09.30 11:07:05): 바이오 주가 조작 전성기|ㅇㅇ (09.30 11:08:24): 카카오 그룹 셀트리온 사기치고 올렸다가 개미 떼죽음에 부동산 폭등 시켜서 곧 또 떼죽음 예정|재명세5 (09.30 11:08:32): 임기 중 상승률 이명박 > 문재인.게다가 박근혜 임기 말이 상승장이었어서 탄핵 안 됐으면 박근혜 > 문재인임 ㅋㅋ|ㅇㅇ (09.30 11:24:36): 아따 가카가 코스피 892만든건추진력을 얻기 위한거였당께?|재명세5 (09.30 11:28:36): 저점에서 계산한 게 아니라 임기 중으로 계산한 거란다. 이명박 임기는 코스피 1700대에서 시작했음.|ㅇㅇ (09.30 11:30:13): 그래서 손수 반타작 하고 시작하신거구나|재명세5 (09.30 11:33:16): 금융위기로 S&P500이 1500대에서 600대까지 갔는데 그걸 이명박이 주도했노? 코로나랑 비교도 안 되는 하락이었음 ㅋㅋㅋㅋ|ㅇㅇ (09.30 11:39:31): 코로나는 뭐 문재앙이 주도했노? ㅋㅋ|재명세5 (09.30 11:41:26): 내가 문재앙 때 코로나로 내린 걸 문재앙 탓한 적 있음? 임기 중 상승률이 이명박 때보다 낮다고 말한 것뿐인데.|ㅇㅇ (10.02 09:57:31): ㄹㅇ ㅋㅋ대화가안통하네|팔라딘™ (09.30 11:13:28): 지랄한다 병신아 ㅋㅋㅋㅋㅋㅋ 알바새끼|ㅇㅇ (09.30 11:15:10): 이거 마따 문프였으면 동해가스전 그렇게 발표 안했다 포항 앞바다에 무대 설치해놓고 짜잔 발표했겠지 ㅋ|범인매매 (09.30 11:28:03): 저새끼없었으면 코스피 5천임 지금  - dc App|재명세6 (09.30 11:35:05): 부동산 사모펀드가 때돈 벌게 해준 인간|ㅇㅇ (09.30 11:43:20): 경기 부양한다고 수백조원의 재정 적자를 냈는데 그 정도는 올라야지|재명세7 (09.30 11:59:51): 병신 ㅋㅋ|ㅇㅇ (09.30 12:18:51): 이런 새끼가 투자하면서 민주당 뽑는구나|ㅇㅇ (09.30 12:25:24): 안락사GOAT|재명세8 (09.30 12:34:01): 꼬라박은건 기억에서 지웠노?|ㅇㅇ (09.30 12:50:04): 전라도조폭들과 민좆당이 주가조작질로 판을치던 시기|ㅇㅇ (09.30 12:51:17): 빚 400조 늘리고 3000찍었다도르 시전하고 임기끝날때 다시 2000으로 꼬라박은 joat|ㅇㅇ (09.30 12:57:22): 고아새끼가 지 친부모가 빚잔뜩만들고 부자처럼 사치부려서 집안 말아먹고 고아새끼된놈이 예전 친부모들땐 잘나갔어 ㅇㅈㄹ하는거랑 뭐가다르냐 ㅋㅋㅋㅋ|ㅇㅇ (09.30 13:04:16): 지랄하지마씹년아|ㅇㅇ (09.30 13:07:36): 빚 400조 꼬라박고 공무원 숫자 수배로 늘리고 일자리가 늘었다 코스피가 올랐다! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|레이건 (09.30 13:18:32): 훠훠훠  - dc App|재명세9 (09.30 13:32:30): 화폐가치 씹창내니까 오른건데 넌 주식하지마라|ㅇㅇ (09.30 13:53:05): 코스피살리는데 진심이라서 금투세 자기 임기때 통과시켰구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|재명세10 (09.30 14:06:42): 집값 ㅈㄴ오르고 대부분 벼락거지됨 ㅋㅋ|재명세11 (09.30 14:15:24): 그립읍니다 GOAT 시여|재명세12 (09.30 15:34:06): 대 재 앙|ㅇㅇ (09.30 15:44:33): 돈풀어서 주가부양한걸 씨발 지금 저새끼땜에부채가 얼만데 ㅋㅋ|노알라 (09.30 17:58:49): 근혜의 과실을 재앙이가ㅜ쳐먹음,2024-09-30 10:59:47,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4149432&exception_mode=recommend&search_pos=-4154423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
좌파 우파 차이가 뭔지 아냐,"뭐 좌파가 감성적이다 이딴 개소리는 의미없음.김건희 미친년 개고기 제도만 봐도.기본적으로 이거임.좌파 - 남이 나보다 못난 것에서 쾌감을 느낌우파 - 내가 남보다 잘나지는 것에서 쾌감을 느낌아게 그냥 일상으로 가면우파성향 쓰레기들: 일단 스스로 노력함. 근데 그럼에도 내가 잘나지지 못하면 남보다 잘난 점을 찾아내서 그 측면을 부각시켜 남을 깔아뭉겜.좌파성향 쓰레기들: 내가 못났다면 남도 못나지도록 상황과 사상을 조종하려 함.근데 이거 때문에 경제는 우파가 잡는게, 그나마 천천히 망함.(어차피 지금 누가 잡아도 망할 만큼 윗대가리들이 병신임)병신 우파가 잡으면 그냥, 지들 해처먹으려고 병신전략 내 세우는게 뻔히 보이는 개그콘/서트인데.병신 좌파가 잡으면 지들을 신격화 하면서 해처먹으니 뇌 절반 빠진 대다수의 국민들은 이게 해처먹는건지도 모름.그 결과가 오늘의 코스피 코스닥임.","ㅇㅇ (09.30 10:39:56): 쪽파 대파 밖에 모름 그냥 어린왕자라고 쳐줄께|ㅇㅇ (09.30 15:39:56): 좌파쓰레기 '내가 못났다면' 이거는 빼도 될듯 잘나든 못나든 사다리 걷어차는데에 진심임|글쓴 재명세 (09.30 15:47:13): 그게 아니야. 애초에 이 병신들은 비교대상을 자기보다 많이 갖고 있는 사람들에 맞춤.정치인들 입장에서 사다리를 걷어 차는건, 지 능력 발휘해서 지들 위치까지 오는 놈들은 지들보다 능력이 좋은 사람들이라는걸 알아서 그러는거임.|ㅇㅇ (09.30 15:45:38): 나 우파네|재명세1 (09.30 16:36:04): 너좀 치네 둘다 병신인걸 아는놈은 얼마 없는데|글쓴 재명세 (09.30 17:31:37): 그 쉬운걸? ㅋㅋㅋ|재명세2 (09.30 17:26:38): 좌파는 일단 정권잡으면 ㅈㄴ 똘똘뭉쳐서 몇천억씩 벗겨먹을 궁리함우파는 바로 분열되고 누가 뒷돈받았니 뭐니 서로 물어뜯고 바로 정권뺏김|노알라 (09.30 17:58:12): 알빠노|ㅇㅇ (10.01 09:54:49): 왠 엠창새끼들 둘을 예시로 들먹이노  - dc App",2024-09-30 10:34:42,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4149343&exception_mode=recommend&search_pos=-4154423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
10월 코스피 콜이면 개추 풋이면 비추,난 콜ㅋㅋ컄ㅋㅋㅋㅋㅋ,흑인사냥꾼 (10.01 22:49:47): 개추 두번 누름 - dc App|선물옵션 (10.01 22:52:06): 롤드컵시즌엔항상번지점프를했따|ㅇㅇ (10.01 22:52:35): 아무리봐도 콜같아서 실제론 풋  - dc App|재명세1 (10.01 23:07:09): 10월은 주식하기 가장 위험한 달,2024-10-01 22:49:36,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4152917&exception_mode=recommend&search_pos=-4154423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
[창조경제] 민주당식 경제발전.plan,"1. 전국민에게 곱버스를 재난지원금으로 10억원씩 지급한다.2. 재명세를 도입하는데, 1원 이상의 수익이 나면 100% 세율의 재명세를 내도록 법을 개정해 도입한다.3. 지배주주를 제외하면 상장주식을 가져야 할 이유가 없으므로 코스피는 260이 된다. (-90% 폭락)4. 지수가 -90% 폭락했으므로 곱버스를 지급받은 국민들은 +180% 수익으로 전국민 모든 사람이 +18억원씩 이득.빨리 민주당 당론으로 채택 바람정상적인 금융 사고를 하는 인간이라면 1번부터 말이 안되는걸 알지만 1찍들에게는 그게 중요치 않다","재명세1 (09.25 19:50:47): 너 천재냐...|재명세4 (09.25 20:04:02): 강성대국 이룩이 눈앞에 ㄷㄷㄷㄷ|ㅇㅇ (09.25 20:07:38): 왜 1번부터 말이 안되는지 아는 1찍 씹버러지 새끼 있음? ETF랑 선물 구조 이해도 못하니까 1찍하는 대가리일텐데 있으면 댓글 달아서 왜 1번부터 말이 안되는지 설명해봐 씹구데기 새끼들아|재명세5 (09.25 20:11:59): 최순실이 숨겨둔 금괴 팔면된다구요  - dc App|재명세5 (09.25 20:11:04): 걍 국민연금 풀매도박고 곱버스 풀매수후 코스피 100가자 연금문제도 해결하고좋자나? ㅋㅋㅋㅋ컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  - dc App|내일업뎃함 (09.25 20:11:16): 인플레 얘기하면 그게 뭐냐는 놈들이 태반일듯|전라도노비 (09.25 20:34:00): 이런거 씀 진짜로함  전라도 노비 창련십주당|재명세6 (09.25 22:23:35): 조선엔 유사시민, 장하성, 존니, 김상조, 김남국, 좆국, 김영환, 해골찬 등등 완전 금융 텐사이들이 널렸다. 씨발 근데 왜 금융 후진국이지|ㄹㅇ (09.26 00:40:05): 기축통화국  - dc App|traders (09.26 14:59:32): 아니 시발 인버스로 돈 벌어도 세금 100% 내야 되는거 아님??|재명세7 (09.26 19:21:58): 그럼 곱버스로 번돈도 다 세금으로 환수잖아;;",2024-09-25 19:47:46,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=4141271&exception_mode=recommend&search_pos=-4144423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
