Column1,Column2,Column3,Column4,Column5
0803 코스피갤 콜풋투표,"0803(수) 코스피 지수 예상 : 하락상승 31하락 54오늘 코스피 지수는 21.83포인트 상승, 장마감 시 2461.45 포인트를 기록했습니다. 퍼센트로는 0.89% 상승했습니다.0803(수) 실제결과 : 상승내일 증시에 대한 예상 투표를 해주세요.0804(목) 콜이라고 생각되면 추천, 풋이라고 생각되면 비추*보합판정투표수 조정: 기존 10개 이내-> 변경후 5개 이내*보합기준치 조정: 기존 0.5%이내 -> 변경 후 0.25% 이내- dc official App","ㅇㅇ (2022.08.03 15:38:18): 내일 닥콜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|ㅇㅇ (2022.08.03 15:43:29): 이걸 풋했네ㅋㅋㅋㅋㅋ|비슈민 (2022.08.03 16:09:33): 씨 Footㅋㅋㅋㅋㅋㅋ|ㄴㄴ (2022.08.03 16:35:29): 개씹질강콜|ㅇㅇ (2022.08.03 17:15:58): 내일은 풋이지. 병신 국장 답지 않게 너무 많이 올랐음.|ㅇㅇ (2022.08.03 17:27:25): 1년반동안 떨어진건 생각안하노 ㅋㅋ|ㅇㅇ (2022.08.03 17:38:10): 병신 국장에서 하락은 당연한거고, 상승은 이상한거임.|ㅇㅇ (2022.08.03 17:38:56): 걍 주작판이라 지구 2600까지 갈거다 ㅋㅋ  - dc App|ㅇㅇ (2022.08.03 21:15:12): 오전 튈때 곱버 몰빵각|ㅇㅇ (2022.08.03 21:29:04): 나스닥 롱숏도 해줘라   - dc App|진서연 (2022.08.03 22:01:27): 주식9년차 고수 서연이 예상으로는 2%이상 상승하는 초강콜장|내일업뎃함 (2022.08.03 22:52:21): 수호신 있어서 강콜|ㅇㅇ (2022.08.04 00:33:14): 코반꿀 캬악  - dc App",2022-08-03 15:37:54,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2278319&exception_mode=recommend&search_pos=-2274423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
0802 코스피갤 콜풋투표,"0802(화) 코스피 지수 예상 : 하락상승 36하락 50오늘 코스피 지수는 12.63포인트 하락, 장마감 시 2439.62 포인트를 기록했습니다. 퍼센트로는 0.52% 하락했습니다.0802(화) 실제결과 : 하락내일 증시에 대한 예상 투표를 해주세요.0803(수) 콜이라고 생각되면 추천, 풋이라고 생각되면 비추*보합판정투표수 조정: 기존 10개 이내-> 변경후 5개 이내*보합기준치 조정: 기존 0.5%이내 -> 변경 후 0.25% 이내- dc official App",,2022-08-02 16:03:36,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2275919&exception_mode=recommend&search_pos=-2274423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
"현대증권""'베어마켓 랠리'3주남아…상승여력 5%내외""","현대차증권 ""'베어마켓 랠리' 3주 남아…상승여력 5% 내외""(서울=연합뉴스) 김아람 기자 = 현대차증권은 코스피가 약세장에서 일시 반등하는 이른바 '베어마켓 랠리'가 앞으로 3주 남짓 남아 추가로 5% 내외 상승할 것이라고 2일 전망했다.현대차증권은 과거 베어마켓 랠리가 평균 46일간 이어지면서 10% 안팎 회복했다며 이같이 분석했다.코스피에서 현재와 유사한 베어마켓 랠리 구간은 2000년 이후 2구간으로 압축된다.유럽 재정위기 여파로 약세장이 펼쳐진 2011∼2012년에는 지수가 2011년 10∼11월에 48일간 11.3% 반등했으며, 2012년 7∼8월에도 21일간 8.7% 회복했다.또 미중 무역분쟁으로 코스피가 약세장에 진입한 2018∼2019년 기간에는 2019년 1∼3월에 69일간 9.8% 상승했다.이재선 연구원은 ""7월 말 기준 코스피 반등 기간은 20일이며 저점 대비 7% 회복했다""며 ""과거 베어마켓 랠리 구간과 비교하면 현재 코스피 추가 상승 여력은 대략 5% 내외, 남은 기간은 3주 남짓""이라고 분석했다.이어 ""코스피는 주요국 대비 실적과 주가 하락 폭이 컸다""며 ""이달에 연방준비제도(Fed·연준)의 연방공개시장위원회(FOMC)와 같은 시장에 영향력을 행사할 수 있는 뚜렷한 이벤트가 없는 점은 베어마켓 랠리 가능성을 높인다""고 덧붙였다.현대차증권은 8월 코스피 예상 등락 범위(밴드)로는 2,300∼2,550을 제시했다.",ㅇㅇ (2022.08.02 10:45:56): 저런소리 나오는거 보니까 살때네|ㅁㅇ (2022.08.02 11:16:33): 3주간 ㅈㄴ 뺀다고?  - dc App,2022-08-02 10:34:52,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2274957&exception_mode=recommend&search_pos=-2274423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
0801 코스피갤 콜풋투표,"0801(월) 코스피 지수 예상 : 상승상승 50하락 42오늘 코스피 지수는 0.75포인트 상승, 장마감 시 2452.25 포인트를 기록했습니다. 퍼센트로는 0.03% 상승했습니다.0801(월) 실제결과 : 강보합내일 증시에 대한 예상 투표를 해주세요.0802(화) 콜이라고 생각되면 추천, 풋이라고 생각되면 비추*보합판정투표수 조정: 기존 10개 이내-> 변경후 5개 이내*보합기준치 조정: 기존 0.5%이내 -> 변경 후 0.25% 이내- dc official App",ㅅㄷ (2022.08.01 18:06:04): 내일도 풋을 가장한 콜|ㅇㅇ (2022.08.01 19:25:36): 강콜|ㅇㅇ (2022.08.01 19:27:35): 코반꿀|ㅇㅇ (2022.08.01 20:54:11): 콜|ㄴㄴ (2022.08.01 20:58:35): 풋보지,2022-08-01 18:01:12,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2273998&exception_mode=recommend&search_pos=-2274423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
개미들이 많이 똑똑해진거 같음..,이제 국내 주식장을 많이 탈출함..남은 사람들은 그냥 장기 보유로 가면서..거래량이 줄음단타 거래 좋아하는 사람들은 코인시장으로 빠짐..더 현명한 개미들은 미국 주식시장으로 빠짐...결국 국내 코스피는..거래량이 씨가 마름..올연말에..국내 증권회사들 피바람 불거 같음..벌써 2분기 실적 작년에 반토막인데...3.4분기 실적 더 나뻐질걸로 보임..,"ㅇㅇ (2022.08.01 12:55:15): 자 신탁떴다~~증권주 드가자~~~  - dc App|ㅇㅇ (2022.08.01 15:36:12): 신탁도 신탁나름이지 이건 진짜 실적 개박살 나는건데 무조건 비아냥 대네|ㅇㅇ (2022.08.01 12:55:31): 그냥 물적분할 어매디진 짓 자꾸하면서 밑장빼기하는데 누가 투자함ㅋㅋ|ㅇㅇ (2022.08.01 12:57:21): 반박불가 개추|ㅇㅇ (2022.08.01 12:59:34): 강방천도 빤스런하는 장|ㅇㅇ (2022.08.01 13:01:31): 이런글 올라오는거보니 코스피 진입각 슬슬 봐야겟다 - dc App|ㅇㅇ (2022.08.01 13:02:23): 코인은 안하지  - dc App|ㅇㅇ (2022.08.01 13:03:31): 물려서 돈이없어서 안하는 걸지도|록펠러 (2022.08.01 13:27:32): 미주는 호재 아님?|botrix (2022.08.01 13:30:41): 나도 미국장으로 도망가고 싶다  - dc App|ㅇㅇ (2022.08.01 13:56:14): 정확함 주식투자 마음먹은 사람은 정말 미장으로 다 빠지고 연기금마져도 국내주식 줄이고 미장늘림 코인이 코스피보다 변동성이 좋음|ㅇㅇ (2022.08.01 14:44:20): 이거지 ㅋㅋ 요즘 유튜브랑 sns로 개미들 다 스마트 해져서 두번은 안속음ㅋㅋ  - dc App|ㅁㅇ (2022.08.01 15:18:09): 이거마즘  - dc App|ㅇㅇ (2022.08.01 15:32:06): 단타 치기에는 코인이 주식보다 정직(?)한거 같아Cb장난질이나 치는 잡주나 코인사기꾼이나 차이없고걍 차트 매매만 하려면 코인이 낫지|ㅇㅇ (2022.08.01 17:37:58): 어느정도 맞는 말이긴한데 불장 기사올려주고 좀만 들어주는 분위기면 개미들 개떼처럼 몰려온다 요거슨 불변의법칙임ㅋㅋ|ㅇㅇ (2022.08.01 17:42:35): etf교육처럼 예치금 1억미만은 해외주식 못하게 막으면 됨ㅋㅋ|법조반장 (2022.08.01 18:12:08): 거래량 ㅇㅈㄹ ㅋㅋㅋㅋ 뭔 몇조씩 굴리냐|ㅇㅇ (2022.08.01 23:10:18): 슬슬 진입해볼까 ㅋㅋ|ㅂㅂ (2022.08.02 18:58:01): hts. mts.  실시간 가격 오르고 내리고 대처하는데, 유튜브 덕에 개인들도 견문이 넓어지기도 하고.   - dc App",2022-08-01 12:46:05,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2273422&exception_mode=recommend&search_pos=-2274423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
0729 코스피갤 콜풋투표,"0729(금) 코스피 지수 예상 : 강보합상승 38하락 37오늘 코스피 지수는 16.23포인트 상승, 장마감 시 2451.50 포인트를 기록했습니다. 퍼센트로는 0.67% 상승했습니다.0729(금) 실제결과 : 상승내일 증시에 대한 예상 투표를 해주세요.0729(금) 콜이라고 생각되면 추천, 풋이라고 생각되면 비추*보합판정투표수 조정: 기존 10개 이내-> 변경후 5개 이내*보합기준치 조정: 기존 0.5%이내 -> 변경 후 0.25% 이내- dc official App",페퍼민트 (2022.07.29 16:18:37): 콜 외국인 쓸어가는거 봤제? - dc App|10$ (2022.07.30 21:13:03): 묻혔었네양;ㅅ; 어제 오늘 목요일껄로 잘못끌올해써양..;ㅅ; - dc App|ㄴㄴ (2022.07.31 05:31:07): 보합의신|ㅇㅇ (2022.07.31 10:06:06): 콜|ㅇㅇ (2022.07.31 20:40:26): 풋|ㅇㅇ (2022.07.31 21:07:12): 하프|ㅇㅇ (2022.07.31 21:38:26): 무지성 상승|오징어뽁음 (2022.07.31 22:34:43): 8월 한달 무지성 상승  - dc App,2022-07-29 16:14:31,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2269146&exception_mode=recommend&search_pos=-2274423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
코스피갤이 젤 거지라고?,내 시드가 좆거지...?,신입 (2022.07.31 10:45:14): 휫짜점 큐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠmassdropabe@gmail.com|신입 (2022.07.31 10:47:06): 라면먹고 휫짜내놔 큐ㅠㅠㅠㅠㅠㅠ|신입 (2022.07.31 10:48:03): 흔들으라 큐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ|ㅇㅇ (2022.07.31 11:00:13): 개부자노ㄷㄷ  - dc App|땅크전땅크 (2022.07.31 14:13:24): 세력에 재산 환원 ㄷㄷㄷ  - dc App|ㅇㅇ (2022.07.31 18:44:27): 하하 우소다로  - dc App|ㅂㅂ (2022.07.31 19:13:12): 수익난거도 올려. 씨바  - dc App|구라치지마 (2022.07.31 22:42:51): 안봐도 모투  - dc App|법조반장 (2022.08.01 03:09:50): 돈이 썩었네|법조반장 (2022.08.01 03:09:57): 이런 새끼도 시드가 이러네,2022-07-31 10:43:53,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2271448&exception_mode=recommend&search_pos=-2274423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
[특집] 만약 코스피가 시총을 그대로 따라갔으면 얼마가 적당할까?,"* 제일 밑에 3줄요약 있음  코스피 지수 산출법이 시총에 근거하기때문에  시총과 지수는 무조건 동행할 것 같지만  신규상장, 유상증자, CB전환 등등의 이유로  늘어나는 시총에 비해 지수는 제대로 상승을 못하고 있다  즉, 시총과 지수의 차이만큼 주주들의 돈을 기업들이 빨아들여  자금으로 사용했다는 뜻이다  반면 미국의 경우 마찬가지로 신규상장, 유상증자, CB전환이  있지만, 자사주 매입 후 소각도 매우 활발하게 이루어져  시총과 지수가 비교적 동행함을 알 수 있다  그만큼 기업의 성장이 주주의 이익으로 이어진다는 뜻이다  그러면 씹스피가 개과천선하여 미국처럼 주주권익을 보호해  시총과 지수가 그대로 연동되었다면, 지금 코스피 지수는  얼마가 될까?  한국거래소에서 제공하는 통계에 따르면 2022년 7월 29일  코스피 지수는 2,451.5 시총은 1,931,903,737백만원이다.  코스피 지수의 기준점은 1980년 1월 4일인데  무슨 이유에선지 시총 데이터는 2001년 6월 11일부터  제공되므로 이때를 기준으로 살펴보면  코스피 지수는 608.23 시총은 213,769,808백만원이다.  2001년 6월 11일에서 2022년 7월 29일까지 지수는 약 4배가 되었지만 시총은 약 9배가 되었다.  만약 좆선의 기업들이 주주를 생각하여 유증이나 CB발행,  물적분할 상장을 조금만 덜 하고 자사주 매입 후 소각을  적극적으로 하여 시총과 지수가 동행하였다면  2022년 7월 29일 적정 코스피 지수는  2001년 6월 11일의 9배인 5,474.1이어야 한다  3줄요약  1.코스피 지수는 시총이 증가하는 만큼 상승하지 못했음  2.만약 시총만큼 지수가 상승했다면 적정 코스피 지수는 5,474.1  3.모든 투자자는 조선을 떠나라   - dc official App","ㅇㅇ (2022.07.30 12:20:35): 결국. 유증 사채 물적분할 안하고 문어발경영안하는 회사 중에 저평가된 주식 찾아서 세력형님들 들어왔을 때 같이 물타면서 존버밖에 답이 없는거냐?|ㅇㅇ (2022.07.30 12:22:45): 아니, s&p와 나스닥에 투자해라  - dc App|ㅇㅇ (2022.07.30 12:32:01): 환율 미쳤는데|ㅇㅇ (2022.07.30 12:32:13): 지금 시작하면 일단 -10%는 깔고 시작하는거|신나천 (2022.07.31 04:10:21): 게이는 환헷지가 뭔지 모르노?  - dc App|ㅇㅇ (2022.07.31 14:28:14): 노나만 그런회사 찾아서 존버한다고 되는게 아님기관이 엔솔 사려고 다른 종목 팔거든너가 그 다른 종목 주주라면 니 돈도 엔솔에 빨리는 거나 마찬가지그냥 조선장을 떠나|ㄴㄴ (2022.07.30 13:03:22): 등처먹는 쪽 먹히는 쪽밖에 없는 조선|ㅇㅇ (2022.07.30 16:33:36): 간과하는게 있는데, 미국장처럼 지수가 시총따라가는 정상적인 시장이라고 가정한거면, 물분하거나 자회사 상장하거나 해서 더블 카운팅되는일이 일어나지 않았을 것이기 때문에, 그거까지 고려해서 뻥튀기 된 합산 시총을 좀 낮춰야됨|ㅇㅇ (2022.07.31 11:40:34): ㄹㅇ ㅈ 같은 지주회사 ㅋㅋㅋㅋㅋ 이거 빼고 시총 봐야지  더블카운팅 되는거 완전 제외하면 4~5천이지 않을까?",2022-07-30 12:16:04,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2270327&exception_mode=recommend&search_pos=-2264423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
0728 코스피갤 콜풋투표,"0728(목) 코스피 지수 예상 : 상승상승 61하락 42오늘 코스피 지수는 19.74포인트 상승, 장마감 시 2435.27 포인트를 기록했습니다. 퍼센트로는 0.82% 상승했습니다.0728(목) 실제결과 : 상승내일 증시에 대한 예상 투표를 해주세요.0729(금) 콜이라고 생각되면 추천, 풋이라고 생각되면 비추*보합판정투표수 조정: 기존 10개 이내-> 변경후 5개 이내*보합기준치 조정: 기존 0.5%이내 -> 변경 후 0.25% 이내- dc official App",ㅇㅇ (2022.07.28 16:33:34): 당분간 하락은없다 이상전달끝|ㅁㅇㅇㅁㅇ (2022.07.28 16:53:54): 레버리지 좀 가야겠네|ㅇㅇ (2022.07.28 16:59:22): 무조건 콜이지|유라로렌스 (2022.07.28 17:13:02): 콜보지 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|포도농장 (2022.07.28 18:58:27): 풋이네|ㅇㅇ (2022.07.28 20:26:10): 주식비중 96%니까 비추박는다이기|ㅇㅇ (2022.07.28 21:54:37): 주식 9년차 고수 저의 생각으로는 3% 상승해서 2500뚤어버리는 씹강콜장|ㅇㅇ (2022.07.28 23:14:30): 풉|신입 (2022.07.28 23:17:11): 큐ㅠㅠㅠㅠㅠㅠㅠㅠ,2022-07-28 16:29:24,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2266730&exception_mode=recommend&search_pos=-2264423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
국장 진짜 개병신같지 않냐 ? ? ?,"1 이미지 순서 ON다우, S&P 500 은 120일선 위로 뚫고 올라가서 60일선을 바라보고나스닥은 180일선 위로 뚫고 올라가서 120일선을 바라보는데코스피는 240일선도 못뚫고 240일선 쳐맞고 비실비실댐.진짜 개병신 시장인건 확실한듯.2 이미지 순서 ON지난 10년 장기로 봐도 개병신인건 변함없고...ㅋㅋㅋ진짜 좆쓰레기 시장인건 확실.3 이미지 순서 ON베트남, 인도, 대만의 지난 10년간 차트 비교해봐도 진짜 개좆병신같은 시장임.베트남, 인도, 대만은 60, 120, 180, 240일 이평선이미국만큼은 아니지만 어쨌든 확연하게 ""우상향"" 을 그리고 있는데좆병신 국장은 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ","Ddd (2022.07.30 00:08:51): 워렌 버핏 한국에서 장기투자하면 털림 ㅎㅎ|ㅇㅇ (2022.07.30 00:09:44): 진짜 그랬을것 같음.....|ㅇㅇ (2022.07.30 00:18:39): 한국장 조작이잖아 - dc App|ㅇㅇ (2022.07.30 00:34:48): 선물옵션도 한국장 쓰레기 개미들이 불합리한제도 공매도수기 불법공매도 이딴시장에서 해야되냐? 미장으로 다 떠나자|ㅇㅇ (2022.07.30 00:38:07): 아니 시발 정책 정하는 윗대가리 새끼들은 이런 거 안보냐?시팔 금감원, 거래소 새끼들 눈깔이 있으면 자국 지수랑 해외 지수랑 비교 좀 쳐 해보라 그래.진짜 윗대가리들이 옛날부터 개병신같은 시장 만들어놔서 그게 그냥 굳어져서 지금까지 온거잖아.금융 관련 법안도 후진적이고... 개좆병신같은 국장임.|ㅇㅇ (2022.07.30 00:41:35): 불법 공매도 보면 모르냐 금감원이나 증권사나 다 똑같은 개새끼들인거지|ㅇㅇ (2022.07.30 00:42:55): 그니까 승질난다 이말이지..... 시팔..........|ㅇㅇ (2022.07.30 00:44:34): 코스피 공매도가 뭐 다른점있냐?|ㅇㅇ (2022.07.30 00:48:48): 한국투자증권 3년동안 수조원에 이르는 불법공매 쳤던게 걸렸는데 겨우 과징금 10억 명령함. 근데 그마저도 실수라 소명했다고 20%깎아서 8억 ㅋ|ㅇㅇ (2022.07.30 00:50:14): 상식적으로 한투가 재수없게 걸린거지 다른 증권사는 없겠냐? 알면서도 모르는척 했으면서 안한척 개새끼들인거임|ㅇㅇ (2022.07.30 01:38:51): 금감원 금융위 이새끼들도 한패자나|ㅇㅇ (2022.07.30 09:40:38): 3년전인가 삼성증권 무차입 공매도 사건 모르냐? 다 하고있는데 안고침 ㅋㅋㅋ|ㅇㅇ (2022.07.30 00:44:08): 베트남 인도 대만 보니까 진짜 개병신이네 ㅋㅋ|ㅇㅇ (2022.07.30 00:44:43): 진짜 개병신임........|ㅇㅇ (2022.07.30 00:48:13): 박스피 ㅆㅂ|ㅇㅇ (2022.07.30 01:32:08): 원래 국장이 병신임|ㅇㄷ (2022.07.30 01:47:37): 개나소나 상장하니까 시총만 늘어나지 지수는 안올라감 컄ㅋㅋㅋㅋ  - dc App|ㅇㅇ (2022.07.30 02:30:30): 단타용임 원래 국장은  - dc App|ㅇㅇ (2022.07.30 02:54:40): 다른의미로 불법공매도같은 쓰레기제도들만 개선되면 다른증시보다 오를여력 큰거도 모순적이지만 국장임|엑소더스 (2022.07.30 08:50:16): 주주환원 없는 병신 시스템 적자 ㅈㄴ게 보는 회사도 몇 천억 조단위 시총회사 있고 불법 공매도 등 ㅋㅋㅋ 지금도 거품투성이|ㅇㅇ (2022.07.30 08:55:31): 이 새끼 유로스톡스나 니케이는 10년째 그대로니까 그런거는 안올리고 우상향 차트 찾다찾다 베트남 인도 주가를 올리고 있네 ㅋㅋㅋㅋㅋㅋ|ㅇㅇ (2022.07.30 16:13:05): 니케이는 2012년이랑 비교해보면 거의 2배올랐음 개소리하지마셈 ㅋㅋㅋ 유로스톡은 모르곘지만|ㅇㅇ (2022.07.30 17:43:53): 니케이지수 1990년 40000, 2000년 20000, 2010년 10000인데 니케이 올랐던 시절만 긁어오냐 병신아|섹보자스 (2022.07.30 10:08:21): 배당만 봐도 전세계 최하위인데 왜 투자해  - dc App|ㅇㅇ (2022.07.30 10:08:55): 유럽쪽 갖고와바|122630 (2022.07.30 10:27:07): 유럽이랑 니케이, 항셍도 10년 박스권이다  - dc App|ㅇㅇ (2022.07.30 16:13:47): 항셍은 모르겠지만 니케이는 아니다 2012년 니케이 지수가 만정도고 지금 27000선인데 무슨 박스권 ㅋㅋ|ㅇㅇ (2022.07.30 10:58:15): 주봉이면 주선이지 일선이라고 하누|ㅇㅇ (2022.07.30 15:15:58): 애초에 국장은 오너들이 상속세 때문에 주식 오르는거 싫어하는데 말다했지 ㅋㅋㅋ  - dc App|ㅇㅇ (2022.07.30 17:22:41): 걍 국내에서 회사 차린 사장새끼들이 쓰레기밖에 없어서 주식시장에 그게 고스란히 반영될 뿐임. 지수 자체는 숫자에 불과하지만 좆병신 사장새끼들 하는 짓거리가 그 숫자에 반영됨",2022-07-29 23:54:08,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2269970&exception_mode=recommend&search_pos=-2264423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
아니 씨이발 코스피 갤러리 네이버 검색하면 뭐뜨는줄아냐?? ,이거 뿌셔뿌셔짤이 메인이다,신선상 (2022.07.29 22:18:39): 문뿌셔갤인줄|Scalper (2022.07.29 22:18:48): PPL이잖아|신선상 (2022.07.29 22:19:22): 씨이발 그게 뭐냐|신선상 (2022.07.29 22:19:33): 내 야짤을 메인에 해줄것이지|신선상 (2022.07.29 22:19:43): 캬 뿌셔뿌셔 관련주 뭐냐|ㅇㅇ (2022.07.29 22:23:19): 오뚜기 풀매수|ㅇㅇ (2022.07.29 22:26:32): ㅋㅋㅋ  ㅅㅂ 문재인 신봉갤러니노  - dc App|신선상 (2022.07.29 22:30:56): 저거 계속보니ㅜ문재인 역겨워지는데|ㅇㅇ (2022.07.29 22:29:37): 재1앙추 ㅋㅋㅋㅋ|신선상 (2022.07.29 22:31:18): 재/앙이 임기 후에 더 인기있누|ㅁㅁ (2022.07.30 01:54:19): 윤제앙 윤무당 윤항문 윤두창 윤무능|ㅇㅇ (2022.07.31 00:38:40): 문빠갤 ㄷㄷ,2022-07-29 22:17:43,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2269818&exception_mode=recommend&search_pos=-2264423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
자꾸 주식으로 방송 나온사람들 하나씩 터지네,진짜 코스피 3000위에서 주식 사라했던 사람들 한명씩 차례대로 훅훅 가는데 ㄹㅇ 방송나온이유가 주식 자금 모으고 개미들 꼬이게해서 설거지 시킬라는 목적이었나.. 사람은 참 믿을게 못되네  - dc official App,"존경하는 (2022.07.29 20:52:27): 무슨 일임?|오징어뽁음 (2022.07.29 21:02:04): 존리, 강방천 뭐 걸림 차명계좌인가 머시기  - dc App|쟌리 (2022.07.29 20:53:01): 주식은 사는거에요|ㅇㅇ (2022.07.30 22:36:07): 이제 알았냐타짜들이 호구 판에 앉힐려면 첨에 져주다가 호구가 판돈 끌어올리면 그때 벗겨먹는거야",2022-07-29 20:51:31,https://gall.dcinside.com/mgallery/board/view/?id=kospi&no=2269686&exception_mode=recommend&search_pos=-2264423&s_type=search_subject_memo&s_keyword=%EC%BD%94%EC%8A%A4%ED%94%BC&page=1
